מפעיל,מס' אשכול,אשכול,תת אשכול,מחוז,"מק""ט קו",מס' קו,כיוון,חלופה,שילוט,סידורי תחנה,מקט תחנה,שם תחנה,פעילות בתחנה,תחנת הורדה ראשונה,מרחק מתחנה קודמת,מרחק מתחנת מוצא,זמן נסיעה מתחנת המוצא,קומה,רציף,Lat,Long,קוד עיר,שם עיר,רחוב,מס' בית,סטטוס תחנה,קוד אזור,שם אזור,קוד שיתוף,תיאור קוד השיתוף
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,1,0,44,38,57899,לשם/הברקת,אסוף והורדה,39,3147,15692,32.33333206,,,32.785605,35.466499,1714,פארק תעשיות קדמת גליל,לשם,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,1,0,44,39,57894,הצור/הברזל,אסוף והורדה,40,350,16042,33.09999847,,,32.785358,35.462902,1714,פארק תעשיות קדמת גליל,הצור,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,1,0,44,40,57895,הצור/היהלום,הורדה בלבד,0,482,16524,34.31666565,,,32.784296,35.458001,1714,פארק תעשיות קדמת גליל,הצור,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,1,57898,הצור/הברזל,אסוף בלבד,2,0,0,0,,,32.785348,35.462687,1714,פארק תעשיות קדמת גליל,הצור,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,2,57893,לשם/הברקת,אסוף והורדה,3,365,365,1.016666651,,,32.785598,35.466401,1714,פארק תעשיות קדמת גליל,לשם,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,3,50298,פארק תעשיה קדמת,אסוף והורדה,4,739,1104,3.166666746,,,32.789177,35.470364,1819,הגליל התחתון,77,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,4,52485,צומת פוריה,אסוף והורדה,5,2419,3523,4.933333397,,,32.78536,35.495161,1819,הגליל התחתון,768,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,5,58100,הנשיא וייצמן/המברג,אסוף והורדה,6,910,4433,5.900000095,,,32.77991,35.50006,6700,טבריה,הנשיא וייצמן,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,6,58101,הנשיא וייצמן/החרושת,אסוף והורדה,7,219,4652,6.366666794,,,32.780075,35.502343,6700,טבריה,הנשיא וייצמן,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,7,58102,ויצמן הנשיא/מפתן,אסוף והורדה,8,364,5016,7.166666508,,,32.779237,35.506073,6700,טבריה,הנשיא וייצמן,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,8,58103,האבות/הנשיא וייצמן,אסוף והורדה,9,408,5424,8.050000191,,,32.77959,35.510216,6700,טבריה,הנשיא וייצמן,37,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,9,58104,וייצמן/דוד אלעזר,אסוף והורדה,10,230,5654,8.550000191,,,32.779937,35.512596,6700,טבריה,הנשיא וייצמן,23,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,10,58105,הנשיא וייצמן/יצחק בן צבי,אסוף והורדה,11,225,5879,9.183333397,,,32.779863,35.514991,6700,טבריה,הנשיא וייצמן,3,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,11,58096,יצחק בן צבי/אור חיים,אסוף והורדה,12,290,6169,9.583333015,,,32.777927,35.51527,6700,טבריה,יצחק בן צבי,3,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,12,58168,בן צבי/אלפסי,אסוף והורדה,13,314,6483,10.35000038,,,32.776387,35.513547,6700,טבריה,הרב קוק,1,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,13,58169,יצחק בן צבי/הרצוג,אסוף והורדה,14,346,6829,11.11666679,,,32.777738,35.51025,6700,טבריה,הרב קוק,25,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,14,58103,האבות/הנשיא וייצמן,אסוף והורדה,15,282,7111,11.73333359,,,32.77959,35.510216,6700,טבריה,הנשיא וייצמן,37,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,15,58104,וייצמן/דוד אלעזר,אסוף והורדה,16,230,7341,12.23333359,,,32.779937,35.512596,6700,טבריה,הנשיא וייצמן,23,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,16,58105,הנשיא וייצמן/יצחק בן צבי,אסוף והורדה,17,224,7565,12.86666679,,,32.779863,35.514991,6700,טבריה,הנשיא וייצמן,3,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,17,58107,מרכז מסחרי/וייצמן,אסוף והורדה,18,189,7754,13.13333321,,,32.779846,35.516943,6700,טבריה,הנשיא וייצמן,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,18,58108,מלון צמרת/וייצמן,אסוף והורדה,19,213,7967,13.60000038,,,32.780217,35.519171,6700,טבריה,הנשיא וייצמן,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,19,58177,שדרות ספיר/שדרות אורנים,אסוף והורדה,20,274,8241,14.19999981,,,32.779263,35.521629,6700,טבריה,שדרות ספיר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,20,58109,שד.ספיר/הגפן,אסוף והורדה,21,403,8644,15.08333302,,,32.781381,35.52213,6700,טבריה,שדרות ספיר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,21,58110,שד. ספיר/רקפת,אסוף והורדה,22,174,8818,15.46666622,,,32.78272,35.521259,6700,טבריה,שדרות ספיר,2,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,22,58111,שד. ספיר/חרצית,אסוף והורדה,23,404,9222,16.35000038,,,32.78585,35.519436,6700,טבריה,שדרות ספיר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,23,58112,שד. ספיר/הנביאים,אסוף והורדה,24,383,9605,17.18333244,,,32.788823,35.517457,6700,טבריה,שדרות ספיר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,24,58134,שקד/תמר,אסוף והורדה,25,328,9933,17.89999962,,,32.788263,35.518966,6700,טבריה,שקד,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,25,58135,שקד/כליל החורש,אסוף והורדה,26,216,10149,18.38333321,,,32.786978,35.520678,6700,טבריה,שקד,17,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,26,58133,שקד/רותם,אסוף והורדה,27,311,10460,19.06666756,,,32.785621,35.523584,6700,טבריה,שקד,18,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,27,58132,"מעלה קק""ל/שקד",אסוף והורדה,28,230,10690,19.5,,,32.784731,35.525791,6700,טבריה,שקד,4,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,28,58131,"מעלה קק""ל/הרותם",אסוף והורדה,29,277,10967,20.16666603,,,32.786066,35.524845,6700,טבריה,מעלה קק''ל,42,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,29,58130,"מעלה קק""ל/הדקל",אסוף והורדה,30,234,11201,20.68333244,,,32.787425,35.522955,6700,טבריה,מעלה קק''ל,12,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,30,58129,בר כוכבא/שטרית,אסוף והורדה,31,414,11615,21.58333397,,,32.790482,35.520952,6700,טבריה,בר כוכבא,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,31,58128,בר כוכבא/השופטים,אסוף והורדה,32,323,11938,22.28333282,,,32.793359,35.520502,6700,טבריה,בר כוכבא,42,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,32,58127,המלך דוד/איצטדיון,אסוף והורדה,33,326,12264,23.10000038,,,32.795726,35.521241,6700,טבריה,דוד המלך,4,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,33,58126,המלך דוד/שלמה המלך,אסוף והורדה,34,157,12421,23.73333359,,,32.795702,35.522916,6700,טבריה,דוד המלך,16,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,34,58125,דוד המלך/החשמונאים,אסוף והורדה,35,139,12560,24.28333282,,,32.795493,35.52438,6700,טבריה,דוד המלך,26,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,35,59053,חשמונאים/רעות,אסוף והורדה,36,338,12898,25.11666679,,,32.792921,35.524065,6700,טבריה,החשמונאים,31,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,36,57204,החשמונאים/טרומפלדור,אסוף והורדה,37,138,13036,25.41666603,,,32.792353,35.525006,6700,טבריה,טל,2,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,37,57231,יהודה הנשיא/טרומפלדור,אסוף והורדה,38,480,13516,26.41666603,,,32.795522,35.526702,6700,טבריה,טרומפלדור,2,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,38,57174,יהודה הנשיא/ביאליק,אסוף והורדה,39,209,13725,26.83333397,,,32.795388,35.528654,6700,טבריה,יהודה הנשיא,10,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,39,57172,ברנר/יהודה הנשיא,אסוף והורדה,40,187,13912,27.21666718,,,32.79437,35.529304,6700,טבריה,ברנר,7,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,40,57171,'ברנר ב,אסוף והורדה,41,262,14174,27.86666679,,,32.792269,35.528428,6700,טבריה,ברנר,31,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,41,57169,ברנר/התנא נחום,אסוף והורדה,42,232,14406,28.41666603,,,32.790283,35.528901,6700,טבריה,ברנר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,42,57167,ברנר/התנא נחום,אסוף והורדה,43,160,14566,28.66666603,,,32.789307,35.530139,6700,טבריה,ברנר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,43,57165,'ברנר א,אסוף והורדה,44,203,14769,29.20000076,,,32.787829,35.531416,6700,טבריה,ברנר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,44,57232,ברנר/שדרות הדייגים,אסוף והורדה,45,542,15311,30.38333321,,,32.785197,35.535855,6700,טבריה,ברנר,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,טבריה,גולן גליל ועמקים,21044,44,2,0,44,45,58471,ת. מרכזית טבריה/הורדה,הורדה בלבד,0,359,15670,31.33333397,,,32.787079,35.537014,6700,טבריה,411,,פעיל,502,טבריה,743,סובב כנרת ודרום רמת הגולן
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,21047,47,1,0,47,1,55637,ת. מרכזית עפולה/רציפים,אסוף בלבד,2,0,0,0,0,7,32.607864,35.29225,7700,עפולה,,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,21047,47,1,0,47,2,55210,כיכר העצמאות,אסוף והורדה,3,737,737,2.066666603,,,32.610394,35.288381,7700,עפולה,הנשיא וייצמן,17,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,21047,47,1,0,47,3,55115,"היכל התרבות/חטיבה תש""ע",אסוף והורדה,4,226,963,2.349999905,,,32.612241,35.288044,7700,עפולה,חטיבה תשע,32,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,21047,47,1,0,47,4,55253,מכבי אש/חטיבה תשע,אסוף והורדה,5,509,1472,2.983333349,,,32.61653,35.289105,7700,עפולה,חטיבה תשע,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,21047,47,1,0,47,5,54166,צומת עוקף עפולה,אסוף והורדה,6,770,2242,4.616666794,,,32.62341,35.289591,1840,עמק יזרעאל,60,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,21047,47,1,0,47,6,55320,מסעף בלפוריה,אסוף והורדה,7,712,2954,5.516666889,,,32.629811,35.290106,1840,עמק יזרעאל,60,,פעיל,601,עפולה,747,עפולה
סופרבוס,120,העמקים,עפולה,גולן גליל ועמקים,21047,47,1,0,47,7,51587,מסעף כפר גדעון,אסוף והורדה,8,1675,4629,6.933333397,,,32.644875,35.291405,106,כפר גדעון,60,,פעיל,601,עפולה,747,עפולה
